mtime,AL,DG,DJ,DS,FL,FR,FU,FX,GR,HV,IM,IS,KR,LM,LT,LZ,MR,MT,NS,NY,OQ,OR,OS,OZ,PS,QY,R,RU,RX,SX
2021-11-03T05:10,3158,1950,2744,5205,3949,4469,2479,2646,3092,3959,4364,4803,4118,2979,4075,4183,5137,4833,5126,2386,3624,5254,4708,4564,4150,2347,1397,3189,2794,3858
2021-11-03T05:15,2807,2642,3183,4709,5124,3546,1552,2773,3751,3871,4115,2300,5034,3950,3973,4669,4915,4486,4021,4546,2436,4016,4678,4920,3427,2635,2631,2705,0,3007
2021-11-03T05:20,4806,4960,3596,11912,11494,9534,5628,4398,9572,8742,7554,8290,6834,4350,6822,9190,10974,0,7990,6700,7110,8772,6376,10594,7692,6344,3174,4788,8976,6592
2021-11-03T05:25,10960,14165,15225,33225,20860,17485,11590,10210,18265,16420,16700,15320,23975,10835,18485,21715,30265,11570,20000,17490,19770,16990,23815,26800,19090,15890,9650,14045,18775,14620
2021-11-03T05:30,5466,5410,6326,10906,9302,9420,3908,4070,7352,5188,5094,4832,8384,4652,6850,9160,11882,9912,5570,8024,7260,5924,9200,11328,0,6274,5534,6090,8062,8680
2021-11-03T05:35,27711,28899,30690,48231,51804,38520,21771,23832,34416,28836,34443,29565,34353,21618,31761,51552,51048,42444,29268,26847,37323,37323,37926,46638,29439,35352,22140,26262,35694,39834
2021-11-03T05:40,24048,23706,27783,40761,31554,45792,15219,21303,17991,24768,36846,37503,35532,36099,31419,44919,57375,40122,33975,48771,34011,40536,38646,38817,33588,25560,17496,27891,32121,34848
2021-11-03T05:45,2809,2480,2684,7119,4126,3899,3169,1945,3454,3134,5378,5244,4090,4098,2652,3680,6401,4427,4168,0,2464,5127,4205,6956,3791,3346,2212,3463,3206,3069
2021-11-03T05:50,5493,7863,7005,15096,14550,16932,5856,5586,11703,10902,13155,10890,12945,11172,11544,12120,14817,12213,11841,13446,7644,16830,16323,13656,11586,7536,4212,9045,9780,9348
2021-11-03T05:55,20671,13937,16394,38367,24955,29687,9513,17360,20538,20748,28539,32144,31395,21154,20930,23023,32865,36792,33145,22610,19152,38773,35735,35308,26817,22575,18809,17570,30324,27384
2021-11-03T06:00,23360,18510,31250,61860,45810,54620,12920,32900,38110,45390,36400,42590,52300,28880,30030,30340,57320,42160,36060,45910,29100,48830,39660,55570,46430,38100,24260,36140,32780,30630
2021-11-03T06:05,20770,24960,28380,54130,37070,27470,18400,37440,40920,40330,49460,35220,41050,39820,34620,48140,67090,50220,47940,35040,27280,57500,46380,50690,44430,32110,29400,22660,40880,32240
2021-11-03T06:10,11360,14940,16320,0,23000,18820,13120,11420,20545,18030,17970,19045,13325,17010,11800,29590,20795,21545,21680,10670,23580,18615,27135,23620,19275,19135,14560,12895,19410,20235
2021-11-03T06:15,24471,21582,36567,50301,32445,31203,14859,17847,31581,31149,44613,39690,40779,24255,27135,37134,0,48339,18333,24867,38394,41940,41913,43299,33669,25956,17136,23508,37647,27684
2021-11-03T06:20,21830,28830,35610,51080,37340,40040,30050,34340,30000,31010,38860,29480,46000,29460,38500,46590,54660,38120,33460,33910,31860,35260,45220,55330,37710,42670,18320,25130,35110,37900
2021-11-03T06:25,8757,9582,10425,14112,12249,9744,6543,10581,11550,9609,11727,12003,10566,0,5961,12999,17838,13455,12348,9300,8715,11568,16758,17184,9084,8205,8823,7623,12306,11742
2021-11-03T06:30,12996,8768,10304,23768,14072,13900,10832,17916,21264,12760,18716,11216,20052,14864,13040,13688,25724,19964,15428,14180,17704,21688,17424,21180,14100,16776,8220,14940,15212,13136
2021-11-03T06:35,15896,15800,11456,45584,31176,33392,22096,20504,26104,17256,31576,25536,36592,24696,38984,47952,43080,42296,35144,31528,20592,27648,45976,37360,23032,21200,25600,26080,14912,36248
2021-11-03T06:40,1635,2126,3315,5491,2920,2916,1942,3268,3628,2457,4818,3199,5983,2276,2565,4461,6048,5463,3506,3876,2696,4543,3682,5478,2848,3307,2440,2513,4090,3740
2021-11-03T06:45,4962,2716,4744,10788,10410,7256,3978,6156,6794,7542,6964,7482,8100,5484,7394,9992,8774,9016,8436,5872,7500,10618,9586,9044,8996,5894,5012,5106,7094,5908
2021-11-03T06:50,25911,24840,21780,52983,44703,30168,25920,18117,32697,34758,38232,33858,41940,33300,27612,44145,44289,37980,32562,31401,28368,43794,41499,55404,41499,24102,20511,32706,43839,32157
2021-11-03T06:55,27144,13976,27400,39752,27608,23688,21376,13944,30080,21512,29760,30016,27792,16864,25096,36856,43632,34312,33376,29880,24152,33584,26224,41192,25344,32056,16896,22752,25072,20840
2021-11-03T07:00,21411,7497,31347,45711,34533,31482,19845,22752,31014,31032,35262,31968,41247,21078,19647,42678,52884,32409,31914,41211,28773,46449,37701,51507,33363,37467,16821,23274,28935,33759
2021-11-03T07:05,7257,10014,8895,15165,12237,11907,7692,10338,5304,10764,12066,16578,9267,4848,11802,12927,15504,16143,10116,10329,8877,14691,12942,15021,11001,8706,7731,10347,11130,10308
2021-11-03T07:10,4974,4754,3744,12394,9030,9028,4704,5876,10324,7382,8942,8896,8354,7024,7948,9020,11348,7382,8626,5026,4438,8434,9902,9730,6862,3316,2814,5666,6114,6190
2021-11-03T07:15,4720,4764,4702,11256,12224,7168,3884,5180,5916,7978,6870,6696,9840,3746,3998,8416,10508,9230,6654,5902,7950,10482,11010,12876,6328,3838,4022,5230,7596,9720
2021-11-03T07:20,29310,35700,31770,56860,37020,19210,22050,22350,33780,35340,49810,43620,30020,43790,35630,59730,54380,45950,29900,25920,31940,44630,46190,52660,38080,30100,21040,29380,39100,36090
2021-11-03T07:25,25670,27300,24470,46340,41180,51160,31800,23420,25540,21470,44410,34720,43810,28080,41000,46210,55520,44560,48820,41320,22790,41750,50820,50460,22860,31760,27210,32740,26220,27140
2021-11-03T07:30,28450,19880,23000,54430,52120,44730,18540,28500,32950,34150,44940,24150,45450,38030,36110,43560,74050,49420,37610,28060,38110,44600,50560,65740,36710,35150,21140,32080,47530,40790
2021-11-03T07:35,36810,34710,25500,44940,33530,45040,14990,36580,30050,0,56840,28240,41450,24310,38280,0,61450,53100,38320,33390,23070,36830,52540,59550,47380,22840,14680,18380,23480,47800
2021-11-03T07:40,5808,4066,2956,11174,9548,10660,3192,5702,5386,0,9006,7024,5870,6424,8270,8082,6800,9318,8022,5712,4410,8840,10932,9586,7284,5614,2712,6790,5674,8204
2021-11-03T07:45,13977,24984,28620,50832,42129,44622,20844,12879,36792,30393,33471,40599,29115,33894,32085,36153,51480,37881,18927,44613,33525,36378,33489,39987,23211,26091,14670,34020,38565,33219
2021-11-03T07:50,3622,5132,4334,10850,10806,8458,6678,4272,6592,6180,10020,8378,9100,5504,7552,9784,9312,7232,7494,4176,10402,7688,12276,13226,9326,6044,5104,5150,6178,7872
2021-11-03T07:55,3103,2977,3630,5274,3557,3948,3364,2170,3932,3148,5870,3467,4147,3772,3108,3059,5208,4391,3752,2523,3767,4198,3790,5482,2881,1861,2622,2765,4213,4001
2021-11-03T08:00,3074,3162,3970,4685,3307,3331,2768,4222,3493,4050,5100,4693,5152,4078,2566,3650,5105,4298,3304,0,2933,4316,4729,4941,2047,3442,2735,2737,4021,2969
2021-11-03T08:05,5412,6264,6842,10558,7772,7526,2102,5950,5420,7148,8952,9372,8050,6228,7250,10600,8736,10350,9072,6968,4168,8010,13946,9550,6088,5634,4346,7792,7964,8898
2021-11-03T08:10,4262,3250,6314,11634,10032,10030,5024,4764,7068,8334,6756,8386,7712,5552,6396,8140,11782,6670,10512,8694,8278,6716,9374,8026,8084,0,4710,6126,7428,6878
2021-11-03T08:15,5206,5276,4646,12514,6944,11250,3322,5354,7504,7780,8808,7762,9930,5924,5108,9416,12238,8798,7580,5196,7140,6396,8410,8918,6714,5272,2742,6726,8616,4490
2021-11-03T08:20,3898,4128,5162,9668,8094,8706,0,6630,9090,5660,7310,6448,10526,6766,5246,7626,9434,9588,8402,7920,4148,7682,7612,12346,8538,5150,5866,7666,5330,8658
2021-11-03T08:25,18504,32787,25848,40329,38034,30537,26190,23364,30744,32724,26595,27324,31833,34164,34299,46134,51552,38241,19530,39078,26325,43839,42750,53640,28134,26847,15705,21447,28917,27360
2021-11-03T08:30,19350,23112,26334,48528,54990,36666,29421,19062,28899,27306,40095,33372,33012,32193,28485,49293,40212,36234,17136,31203,35145,28107,56106,45792,39447,30546,24093,29862,36342,31482
2021-11-03T08:35,5062,5052,6210,12696,6912,7814,4308,5614,8772,6952,9536,10822,6478,5920,6392,8224,11550,11574,9108,5590,5838,10642,8528,9320,7166,4644,5554,6224,5850,7644
2021-11-03T08:40,22840,21848,20624,49144,42056,37088,14720,30336,23584,33840,33400,22648,37288,30272,19336,30520,44664,24816,38248,39984,18544,36192,38440,49416,38432,17792,16952,31696,29632,34040
2021-11-03T08:45,2140,1905,2516,5708,3766,3869,3374,3531,3743,4556,4435,3168,3803,3402,2327,4683,4269,4205,3122,4816,3031,3616,4950,5051,2996,3051,1684,2982,2815,4185
2021-11-03T08:50,2276,2781,2370,5365,5294,4554,2709,2308,5156,3519,3852,3202,5363,4043,3946,5063,5226,2972,2396,1535,3464,4339,4355,5452,4983,3120,2681,3878,4123,3460
2021-11-03T08:55,6572,4128,7232,11328,7654,8770,5992,5484,7532,9100,9604,6672,6950,4310,5588,10242,9372,8472,7706,9020,5292,7476,7776,14440,6794,3874,5664,5716,6394,5964
2021-11-03T09:00,5828,6770,5322,10800,8294,8894,3318,0,6064,7288,9780,8294,0,6906,7000,10310,9630,9388,6960,6498,7852,11490,9200,9374,6088,6080,3446,5518,7228,7428
2021-11-03T09:05,2064,1910,3929,5062,5218,3740,1831,3381,3901,2439,5766,3448,2362,2481,4032,4496,5082,3745,4147,2082,3171,4515,3430,5701,3416,3596,2525,2869,3193,4172
2021-11-03T09:10,4124,6766,8368,11448,6966,8282,5414,6474,8132,8358,6834,11296,8510,2558,7160,6640,11172,12132,8424,5796,7172,9170,9740,9784,5882,5890,2192,5556,5812,5848
2021-11-03T09:15,23589,20043,0,44325,41931,38403,18558,11124,33849,29322,38682,50040,35847,28395,21051,55323,33849,42624,49167,36567,20844,34524,37665,42489,32103,23391,23049,32058,32760,34128
2021-11-03T09:20,10712,9904,8180,17948,14472,11264,8988,11032,12540,13116,17272,16264,16300,6160,14124,16724,20396,16924,16704,11540,15176,13568,16328,17752,9260,11544,8748,9916,14660,17812
2021-11-03T09:25,1982,1796,3085,4805,4175,4148,2802,2389,2988,3074,5288,2381,3051,2466,3608,3875,5439,3994,3899,3245,4186,4120,4345,5892,3912,2570,2826,3587,3668,2646
2021-11-03T09:30,31990,25770,34050,39050,42190,36930,14930,23050,34190,22090,28710,40710,54530,31440,24530,54860,50600,43250,40330,26370,24790,54790,46450,51620,33510,13880,18920,26560,24000,36590
2021-11-03T09:35,11465,10905,18415,25105,25775,19550,12260,17940,21115,22950,17715,18820,20930,16105,21100,21985,27140,16860,18860,16730,14235,17880,23900,28420,20975,11085,10110,15570,12305,22260
2021-11-03T09:40,5652,5872,4694,7348,7078,8098,3116,5968,6620,3268,7816,8168,5464,7890,8070,6470,9304,7298,4932,9170,5682,8214,10090,9478,5334,3840,4774,5300,7518,6198
2021-11-03T09:45,20290,24620,26300,48200,42510,37050,23270,20390,32140,37500,32100,21480,39670,22970,34980,34010,51020,47600,43120,32240,40140,37250,56460,50310,33240,16330,28390,30930,34850,37270
2021-11-03T09:50,22365,24615,33912,39438,30951,39735,24417,13041,39141,21591,33165,37656,42426,32724,30042,39681,38781,46044,36990,31536,33669,52461,40797,45261,22788,12573,17892,34965,34119,33813
2021-11-03T09:55,16793,16506,21042,39011,33642,37772,16849,21518,29526,13510,0,27671,29064,16912,25228,28280,37737,29050,37674,26446,14301,32865,30401,40817,26292,18004,19565,24598,27902,24857
2021-11-03T10:00,30032,17048,20928,43344,37496,40528,17800,16840,32912,24168,33336,35272,23328,24752,24448,45872,45320,24840,36576,23576,30448,30880,33496,36576,33704,19384,12288,32360,34120,22640
2021-11-03T10:05,0,4956,4974,13036,10246,10380,5030,6578,5638,6154,9970,10128,8614,5842,5736,10924,9968,12238,7996,5456,8544,11088,8714,7912,7350,3624,4460,5164,8484,7650
2021-11-03T10:10,5634,2898,6094,7480,8182,11362,3930,2308,7940,7372,10846,7324,8018,2732,5960,9944,14298,9586,5772,6252,5988,7118,8952,9710,4686,3062,4748,3144,7674,7916
2021-11-03T10:15,11510,14885,15550,24750,21680,0,15820,14515,21635,15005,12015,13405,20500,18840,15465,23205,18510,19640,15425,14600,18495,30635,22380,33095,13460,9785,15355,13865,13740,17625
2021-11-03T10:20,5032,5482,7172,10472,8028,10090,2946,4728,6420,6356,9944,5132,7070,6184,7920,8130,11754,10784,6686,7536,5886,8776,11274,8748,5084,5298,4814,7068,6622,4800
2021-11-03T10:25,7845,6966,10965,15243,12954,12129,8184,8253,12441,9357,11727,7917,14082,8925,6624,12882,15546,15054,13572,10146,11397,16965,14118,14976,8868,8772,9564,9774,10704,8913
2021-11-03T10:30,29080,30860,33760,54410,39550,46940,28250,18170,35870,32780,33990,34120,40080,28480,49850,30050,64240,49410,47200,41910,36980,39500,46520,59210,35950,23480,24640,40550,26220,42660
2021-11-03T10:35,11644,9084,13664,15284,19516,14560,6992,10056,15252,15220,15192,15104,18440,11976,11980,20040,24660,17168,12396,13816,15612,18860,23192,19020,18968,7252,7212,14068,14404,10792
2021-11-03T10:40,19314,18477,19863,52641,31554,35721,27477,20961,39564,25713,37098,32787,38952,25758,24804,49185,42741,35874,23337,30879,35586,46377,41742,38835,29511,29592,25641,16776,27414,41463
2021-11-03T10:45,29412,26109,37656,41067,45594,33084,22518,19305,25344,19575,44874,0,36972,31140,36342,44829,38871,41283,41418,19647,36288,44712,53730,54423,26550,25569,13878,42939,31581,22617
2021-11-03T10:50,5898,2640,7688,10960,7900,5670,6412,6248,8298,6994,6996,9894,6072,7118,3474,9458,12976,7838,10048,7864,7774,9042,8400,10988,7348,3734,3914,6170,7958,7174
2021-11-03T10:55,17442,20835,0,38034,51021,32247,25038,20943,45387,27027,28026,38394,34587,24723,29574,45423,48897,41877,50355,28422,19467,45252,30465,45144,20466,18891,20745,27063,39915,34758
2021-11-03T11:00,12220,12100,12695,26075,27190,18805,12505,13550,13800,13920,16325,22860,19370,13795,16270,25480,26170,21785,19435,17700,17350,23630,19315,24475,17580,8680,13840,15065,20465,18630
2021-11-03T11:05,25740,24410,35460,53390,30700,43340,32760,25680,30220,32030,49880,39170,46760,30680,29850,37920,56370,61070,43480,21200,38300,47760,50550,53830,33900,27940,19690,25540,30570,36670
2021-11-03T11:10,20629,16380,17668,45549,17549,23072,13398,22890,27615,19348,32711,27335,29421,18802,19908,36673,42294,43015,34482,30534,26096,27363,43372,48517,23303,23751,18326,19971,35448,32802
2021-11-03T11:15,33264,21006,31860,43749,41265,42264,22302,23769,35082,32778,39744,39699,50292,38277,35838,43740,44694,30051,32022,42336,24111,51327,45369,59067,33696,35397,21168,19224,30969,23310
2021-11-03T11:20,26292,8904,28553,38185,34755,26481,16569,19516,25130,22372,35000,32921,27755,25669,27902,29001,27937,39032,24129,18991,18998,32774,31675,29519,19481,25676,18382,22799,22337,20370
2021-11-03T11:25,23010,29210,26720,38570,59290,39930,29880,22790,34160,23160,51880,49240,30840,33170,21860,28810,46310,43350,35700,15950,25400,41110,50030,49100,36470,19580,23770,30580,21600,24830
2021-11-03T11:30,11500,6608,19288,17300,19828,20252,12280,12100,0,15644,21308,16352,18300,13052,13508,17928,20116,15088,11820,18008,14016,17724,19932,22888,15136,9620,11608,14568,18336,11524
2021-11-03T11:35,28287,19476,25740,51786,35505,29178,10575,23850,36891,34713,47070,39537,44856,24156,35712,32526,45306,32859,28089,16470,32976,44964,46062,44451,41931,15336,15480,22239,33183,30456
2021-11-03T11:40,5510,3458,6178,12012,7632,9734,6190,4648,7316,4054,8232,7474,7458,9660,6156,11578,11774,8728,5978,6896,7984,10076,9456,13568,8146,4968,4810,3724,8988,6416
2021-11-03T11:45,13286,11655,17731,27223,27720,25494,10507,18823,34216,29883,24220,16219,22211,20650,20622,32144,30100,33355,21385,26173,22638,33537,28336,42371,23261,13986,13216,20279,24584,25480
2021-11-03T11:50,12485,13195,17250,21620,21400,19325,10880,16125,20745,6105,22215,22600,14105,14835,18705,22985,27845,23315,22325,16095,18385,14375,29155,28385,19340,5875,10340,19610,20630,12955
2021-11-03T11:55,24520,24640,21360,62900,48200,50410,16090,31600,35170,43270,48390,37360,32660,31330,24890,41990,63680,45130,32870,35630,27880,60980,42830,66520,30760,26990,21450,24120,26050,33210
2021-11-03T12:00,17752,16219,27531,38360,39760,23163,21441,11830,30604,22253,14882,21280,27867,24136,32368,31150,37191,29463,22841,32263,21259,26236,39438,37373,32382,18466,18025,23247,33194,20363
2021-11-03T12:05,28161,19422,26451,45144,42462,33372,22347,23157,28692,34371,38610,22797,36324,33264,32445,43002,42552,41562,19782,32751,24831,41652,41481,45369,32058,20565,17361,33822,24885,35739
2021-11-03T12:10,12936,9624,11032,22868,17748,13216,8720,12376,13188,14104,17376,14288,17076,16884,11532,16592,23544,17128,9900,16488,17236,16780,26660,26156,13152,6068,7780,12232,19228,19076
2021-11-03T12:15,2260,1464,2852,4258,3602,5206,2105,2136,3537,3544,3656,4092,4897,2970,2329,4888,5909,5836,3235,3799,2953,3178,4810,4510,3461,2031,2175,2511,3789,3940
2021-11-03T12:20,5832,3928,4964,12034,10178,8592,6144,5192,7206,7644,8608,7226,6866,6480,6484,8754,10774,9264,7158,8494,7656,7556,9966,10702,5846,6270,3494,4252,7698,7752
2021-11-03T12:25,11396,9121,23289,43421,32802,35308,15134,20727,22645,18669,28602,22197,26222,28182,25102,32655,37471,27881,27118,26453,29008,28847,41930,36211,25739,27447,11116,21959,26838,27503
2021-11-03T12:30,6528,4064,5840,8156,8306,8970,3210,7092,6068,8244,8300,9438,8864,7636,7100,9156,12084,7128,5028,8048,8346,9480,6638,6954,7412,4838,4156,6288,7078,7740
2021-11-03T12:35,4936,3496,4258,14008,9692,9514,6222,4976,8954,5554,9972,5890,9814,5202,9074,7496,12690,9480,7672,6058,9280,9824,11910,10652,0,6296,5086,7226,7676,8200
2021-11-03T12:40,25200,29664,38619,46233,24840,28161,17271,14400,28908,30645,34137,34515,40347,31140,22239,30321,32553,34812,35136,35937,28971,59589,30753,43506,28359,26046,19386,27567,19503,22986
2021-11-03T12:45,2282,2803,3682,5069,2669,3326,1399,2968,2710,2970,4218,4716,4290,1718,4188,6060,6360,4340,3215,3547,2686,4575,4346,5339,2230,2987,2782,2648,4302,2779
2021-11-03T12:50,3230,2820,7498,13034,8806,3950,3284,6232,9746,6980,7982,9616,6374,9086,7828,7914,8988,7128,9854,7444,7292,11322,7806,9728,6544,3910,3894,2798,8534,6972
2021-11-03T12:55,22059,17622,36585,53397,31581,31230,26361,21681,21564,28422,29628,32769,38394,18360,23247,36783,55134,35496,34209,35244,23499,59202,47700,52650,34722,31086,20178,23274,31653,34299
2021-11-03T13:00,2790,2194,2308,5052,3811,4796,2102,1861,4549,2788,4744,3249,5151,3037,3662,4380,4955,2772,3287,3402,2573,4450,4566,5107,3490,2493,1944,1961,4308,3193
2021-11-03T13:05,8442,4560,13380,18681,12846,9690,7806,6942,9417,11754,15780,13089,14973,7488,13062,10398,17694,14094,9093,8151,9723,10221,14508,15975,12441,10032,4254,9378,10134,9435
2021-11-03T13:10,27243,29439,31581,34641,38817,46593,21519,22518,40716,35595,27945,44370,29205,25749,30546,34398,48960,29232,32751,24075,21654,39546,30357,47520,22473,26289,25146,26829,27846,30789
2021-11-03T13:15,19530,21260,0,55630,36300,50260,27890,34110,46440,31550,28700,32620,49480,31740,31010,60660,59450,54390,34680,33960,20970,44540,51050,53030,41210,34670,23940,37630,40600,39730
2021-11-03T13:20,9436,8588,16072,24048,12832,13852,13032,12736,11156,14660,11376,12788,19444,9656,12696,22264,18196,21904,17812,13908,10308,14920,22068,21072,13152,10660,12860,8892,17364,16056
2021-11-03T13:25,14776,20664,27696,36672,36856,33728,13040,20936,30072,28128,42560,34608,34664,23008,28792,35552,45112,39544,29408,32288,20880,31472,32032,40424,30136,12352,22240,26744,24672,27072
2021-11-03T13:30,20637,23571,20565,51138,21474,25938,20709,29862,31131,29826,25020,24804,0,30411,38439,46998,54891,38187,32742,28584,38529,35856,43767,53109,34713,26595,24498,18873,29736,32526
2021-11-03T13:35,6098,4692,7320,10684,11094,8014,4900,6600,7768,5616,9622,7002,10250,8894,6004,8250,9636,9214,7962,5688,6668,9426,10324,12542,9682,3894,5164,3846,6544,6188
2021-11-03T13:40,3109,2198,2169,5132,4164,3672,1991,2313,5009,2960,4858,4013,4927,2261,2926,4083,4426,4993,4166,3680,4806,5543,5854,4209,3907,2954,1047,3043,3868,3309
2021-11-03T13:45,20745,21663,28539,50562,33768,46431,10962,14328,35964,25758,39636,43947,33633,30888,24894,44757,40383,43623,27729,24948,30861,29160,36378,43209,25479,16020,13113,28935,21627,31986
